Código Plan;Plan;Cohorte;Sede;RUN;DV;Nombres;Apellido Paterno;Apellido Materno;Número de alumno;Periodo Asignatura;Código Asignatura;Asignatura;Convocatoria;Calificación;Nota
HP2;Magia PLAN 2005;2006-01;Hogwarts;16143308;0;RICHARD;ARÉVALO;ALCANTARA;568520;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;12254894;8;BRENDA;QUITRAL;MUNOZ;563464;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;22271466;0;YAMILETT;COTRONEO;NIETO;563344;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SO;7
HP2;Magia PLAN 2005;2006-01;Hogwarts;14437544;3;JEANINA;OROSTICA;BADENIER;597565;2013-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;23707751;1;AZUCENA;ITER;KROYER;639351;2012-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;4194524;8;NICOLL;ALAMO;LANFRANCO;614420;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);AGO;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;6164667;7;BERNARDITA;LESSER;DELAPORTE;404053;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;14141795;6;BÁSTIAN;EADE;BRULL;461590;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;25065352;5;ROSENDO;MULCHI;IRAZZOKY;568517;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;16538311;0;ROSI;CORRALES;THOMAS;409458;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;5777835;9;ROBERTO;ARRIETA;MEDEL;427531;2018-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAR;SU;4,3
HP2;Magia PLAN 2005;2006-01;Hogwarts;14429221;9;OTNIEL;GIANNINI;HERVIAS;458328;2020-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAR;SU;4,6
HP2;Magia PLAN 2005;2006-01;Hogwarts;14429221;9;OTNIEL;GIANNINI;HERVIAS;458328;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;I;3
HP2;Magia PLAN 2005;2006-01;Hogwarts;21182945;1;JEANNINA;PAINEFIL;AVILES;613409;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;16347123;9;CARLOS;LASTRA;JAMET;373465;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;SU;4,8
HP2;Magia PLAN 2005;2006-01;Hogwarts;7787071;4;LUBEN;ALARCÓN;AVARIAS;449527;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;25931081;7;DARLENE;CAÑULEF;QUIJANO;376386;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4,8
HP2;Magia PLAN 2005;2006-01;Hogwarts;6363478;0;CHRISTOPHER;GIRALDA;URRUTIA;581461;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;SU;4,4
HP2;Magia PLAN 2005;2006-01;Hogwarts;5141227;6;TERRY;BAIGORRI;LANDEROS;587492;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;9799973;0;ANGELY;FIELBAUM;BELEMMI;545546;2021-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,1
HP2;Magia PLAN 2005;2006-01;Hogwarts;13775431;8;YANETT;GOÑI;COLIÑIR;502449;2014-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,3
HP2;Magia PLAN 2005;2006-01;Hogwarts;18956473;8;VAI-TIARE;BITAR;GARNHAM;409383;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;19038309;0;ALAND;LORA;PINEDA;539504;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;16772899;8;MARISEL;SEREY;UBEIRA;422350;2018-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4,5
HP2;Magia PLAN 2005;2006-01;Hogwarts;14319306;5;RAISBEL;TUDESCA;CÉSPED;588539;2013-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);MAY;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;5135255;5;ALEN;ZÚÑIGA;SOLAR;400025;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;21170251;1;FABRICIO;ROSEMARY;SOLIS;469572;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;18281490;5;MARTIN;MERELLO;DUMULEF;643223;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;SO;7
HP2;Magia PLAN 2005;2006-01;Hogwarts;10740841;9;RODOLFO;VILLARRUEL;SARIEGO;437375;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;22613188;7;ANAVÌ;LÉPEZ;OYANEDER;437567;2015-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;22152523;K;ERNI;MAK;LÉPEZ;483513;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);ENE;MB;6
HP2;Magia PLAN 2005;2006-01;Hogwarts;17353654;3;GREIZY;BERGUECIO;JUPPET;607456;2014-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,7
HP2;Magia PLAN 2005;2006-01;Hogwarts;19897921;K;SUSANA;LABRA;PERUSINA;556384;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,3
HP2;Magia PLAN 2005;2006-01;Hogwarts;19037769;3;GRACIE;REINIKE;PILAR;511457;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;SU;4,1
HP2;Magia PLAN 2005;2006-01;Hogwarts;25575683;6;JOSÉ;JIMÉNEZ;BEYZAGA;652645;2012-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;25938826;4;SALVADOR;BART;LOISELLE;601599;2017-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;5464821;9;TAHIS;MICHAUD;TESTA;589334;2011-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;13565926;2;ALAND;MENAS;MATUS;634611;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HP2;Magia PLAN 2005;2006-01;Hogwarts;4900203;2;ANTONI;MAK;CÓRDOVA;514532;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4
HP2;Magia PLAN 2005;2006-01;Hogwarts;16911567;4;HILEN;NUÑEZ;ARAMAYO;460378;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;12759894;2;SOMALI;DISI;BRUNET;396214;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4,4
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;16357572;3;ANGELI;ANDRADE;SAZO;440660;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,1
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;21032576;9;RODOLFO;BORGOÑO;NEGRÓN;384687;2015-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);ABR;SU;4
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;7224712;7;YUVIZA;TRABUCCO;DELGADO;520609;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;SU;4,2
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;7224712;7;YUVIZA;TRABUCCO;DELGADO;520609;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;I;3,5
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;22443744;2;MIJAIL;PIOMBO;CAMINADA;426667;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);OCT;M;2,1
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;19065721;9;ADAN;BARBOSA;IBANEZ;522391;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;23184311;0;ENZO;ARRIAGADA;JEREZ;470558;2019-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5,4
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;12484273;2;URBANO;GASPAR;BOUDON;504307;2018-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);;;
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;11578511;5;TYARE;ABUDAYE;MILLON;602246;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;SU;4,7
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;11064265;1;ZAVKA;URDILES;URQUIOLA;593354;2014-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;B;5,5
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;15368951;4;BRIAN;ARRAÑO;BARBOSA;536471;2010-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;5338604;5;BAUTISTA;ABDALE;JUPPET;480275;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;B;5
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;6621520;0;NATACHA;GHIARDO;MORENO;541302;2013-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;SU;4
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;17502012;9;HYBET;HUGEAT;DEL VALLE;546326;2019-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);SEP;B;5,9
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;23626990;6;JOSEFINA;MERCURIO;CEREÑO;480339;2022-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);NOV;B;5,3
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;17399357;5;GERHARD;FRIZ;BESOAIN;518208;2017-01;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);JUL;SU;4,7
HW2;Magia NOCTURNA PLAN 2005;2006-01;Hogwarts;13488460;0;AYLEEN;RONDA;CASAS-CORDERO;611336;2011-02;GH11635; ÉXTASIS (Exámenes Terribles de Alta Sabiduría e Invocaciones Secretas);DIC;MB;6
